Site ID,Program Code,Program Name,Address 1,Address 2,Zipcode,Program Type,Enrollment,Daily Start Time,Length of Pre-K Day,Early Drop-Off Available,Late Pick-Up Available,Meals,Playspace,Dual Language,Collaborative Teachers - Survey Percent Positive,Supportive Environment - Survey Percent Positive,Effective School Leadership - Survey Percent Positive,Strong Family-Community Ties - Survey Percent Positive,Trust - Survey Percent Positive,Survey - Number of Guardian Responses,Survey - Guardian Response Rate,CLASS Most Recent Assessment Year,CLASS Emotional Support Score,CLASS Emotional Support Rating,CLASS Classroom Organization Score,CLASS Classroom Organization Rating,CLASS Instructional Support Score,CLASS Instructional Support Rating,ECERS Most Recent Assessment Year,ECERS Observation Average Score,ECERS Observation Average Rating,ECERS Language Reasoning Score,ECERS Language Reasoning Rating,ECERS Interaction Score,ECERS Interaction Rating,ECERS Activities Score,ECERS Activities Rating,ECERS Personal Care Routines Score,ECERS Personal Care Routines Rating,ECERS Space and Furnishings Score,ECERS Space and Furnishings Rating,ECERS Program Structure Score,ECERS Program Structure Rating,Total.ECERS,Quality Review - Date of Review,Quality Review - How well do teachers work with each other?
13K003,13K003,P.S. 003 The Bedford Village,50 JEFFERSON AVENUE,"Brooklyn, NY 11216",11216,District School,49,8:15 AM,Full day,Yes,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,78,96%,100%,96%,99%,13,35,2017-18 School Year,6.8,4,6.8,4,3.5,3,2017-18 School Year,4.8,3,6,4,6.6,4,4,3,4,4,4.6,3,4.7,3,58.7,Jan-17,3
13K009,13K009,P.S. 009 Teunis G. Bergen,80 UNDERHILL AVENUE,"Brooklyn, NY 11238",11238,District School,132,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),89,97%,96%,94%,97%,81,78,2017-18 School Year,6.8,4,6.8,4,2.9,2,2016-17 School Year,4.7,3,6.3,4,5.8,4,4.5,3,3.5,3,3.4,3,6.3,4,58.5,Jan-17,3
13K011,13K011,P.S. 011 Purvis J. Behan,419 WAVERLY AVENUE,"Brooklyn, NY 11238",11238,District School,72,8:20 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,78,96%,94%,96%,95%,46,100,2017-18 School Year,6.8,4,6.7,4,3.5,3,2016-17 School Year,4.9,3,6.3,4,6.6,4,5.4,4,3,3,4.4,3,4.5,3,59.1,,
13K020,13K020,P.S. 020 Clinton Hill,225 ADELPHI STREET,"Brooklyn, NY 11205",11205,District School,54,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,97,93%,92%,89%,94%,33,73,2017-18 School Year,6.6,4,6.3,4,2.6,2,2015-16 School Year,4.5,3,6.3,4,5.2,4,5.2,4,2.3,3,3.9,3,4.3,3,55.7,Jan-18,3
13K044,13K044,P.S. 044 Marcus Garvey,432 MONROE STREET,"Brooklyn, NY 11221",11221,District School,11,8:20 AM,Full day,Yes,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,92,100%,94%,98%,95%,7,100,2016-17 School Year,6.6,4,6.9,4,2.5,2,2015-16 School Year,4.5,3,5.5,4,5.2,4,4.5,3,3.5,3,3.9,3,6,4,57.1,Apr-18,3
13K046,13K046,P.S. 046 Edward C. Blum,100 CLERMONT AVENUE,"Brooklyn, NY 11205",11205,District School,41,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,94,95%,86%,91%,93%,20,67,2017-18 School Year,6.1,4,5.9,3,3.8,3,2016-17 School Year,2.7,1,3,2,3.4,3,2.3,1,1.7,2,3,2,3.3,2,32.4,,
13K054,13K054,P.S. 054 Samuel C. Barnes,195 Sandford Street,"Brooklyn, NY 11205",11205,District School,28,8:20 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),77,100%,99%,95%,99%,23,88,2017-18 School Year,6.9,4,7,4,3.5,3,2015-16 School Year,2.9,1,3.8,3,4.4,3,3,2,1.8,2,2.5,1,1.7,1,33.1,,
13K056,13K056,P.S. 056 Lewis H. Latimer,170 GATES AVENUE,"Brooklyn, NY 11238",11238,District School,18,8:20 AM,Full day,Yes,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,80,92%,97%,89%,99%,12,75,2016-17 School Year,6.6,4,6.3,4,3,2,2017-18 School Year,4.2,3,5.5,4,6.6,4,3.4,3,2.7,3,4.3,3,4,3,53.7,Mar-18,3
13K067,13K067,P.S. 067 Charles A. Dorsey,51 SAINT EDWARDS STREET,"Brooklyn, NY 11205",11205,District School,18,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,94,,,,,1,13,2016-17 School Year,6.4,4,6.7,4,2.8,2,2017-18 School Year,4.4,3,5.5,4,5.4,4,4.4,3,3.5,3,4.1,3,3.5,3,53.8,May-17,3
13K093,13K093,P.S. 093 William H. Prescott,31 NEW YORK AVENUE,"Brooklyn, NY 11216",11216,District School,32,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,89,100%,98%,93%,100%,16,80,2017-18 School Year,6.6,4,6.7,4,2.9,2,2016-17 School Year,3.5,3,4.8,3,4.4,3,4,3,2.3,3,3.3,2,1.7,1,42,Apr-17,3
13K133,13K133,P.S. 133 William A. Butler,610 BALTIC STREET,"Brooklyn, NY 11217",11217,District School,48,8:20 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),90,100%,100%,95%,98%,28,90,N/A,,,,,,,2017-18 School Year,3.9,3,4.8,3,4.6,3,3.8,3,3,3,3.8,3,4.3,3,49.2,Jan-17,3
13K256,13K256,P.S. 256 Benjamin Banneker,114 KOSCIUSKO STREET,"Brooklyn, NY 11216",11216,District School,17,8:20 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,85,,,,,2,14,2017-18 School Year,6.5,4,6,4,2.3,2,2017-18 School Year,3.6,3,4.3,3,4.4,3,3.7,3,2.8,3,3.9,3,2.5,1,44.2,Dec-17,2
13K270,13K270,P.S. 270 Johann DeKalb,241 EMERSON PLACE,"Brooklyn, NY 11205",11205,District School,11,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,78,100%,,90%,,5,100,2016-17 School Year,7,4,6.6,4,4.1,3,2017-18 School Year,4.3,3,5.5,4,5.2,4,4.9,3,3.5,3,3.8,3,2.7,1,50.9,Jan-17,2
13K282,13K282,P.S. 282 Park Slope,180 6 AVENUE,"Brooklyn, NY 11217",11217,District School,81,8:20 AM,Full day,Yes,No,Please contact program directly for details,Outdoor (onsite) playspace,,79,100%,99%,96%,100%,17,29,2015-16 School Year,6.8,4,6.8,4,3.7,3,2017-18 School Year,4.1,3,3.8,3,5.6,4,4.9,3,3.3,3,4.1,3,1.8,1,47.6,Dec-16,3
13K287,13K287,P.S. 287 Bailey K. Ashford,50 NAVY STREET,"Brooklyn, NY 11201",11201,District School,13,8:20 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,75,100%,97%,90%,90%,7,100,2015-16 School Year,6.9,4,6.7,4,2.1,2,2017-18 School Year,4.1,3,4.5,3,3.2,2,5.8,4,2.8,3,3.4,3,4.3,3,49.1,Nov-16,3
13K305,13K305,P.S. 305 Dr. Peter Ray,344 MONROE STREET,"Brooklyn, NY 11216",11216,District School,7,8:10 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,89,,,,,3,100,2016-17 School Year,5.9,3,5.4,3,2.5,2,2015-16 School Year,3.8,3,4.5,3,5.4,4,3.9,3,2.3,3,3.1,2,4.3,3,48.3,Jan-17,3
13K307,13K307,P.S. 307 Daniel Hale Williams,209 YORK STREET,"Brooklyn, NY 11201",11201,District School,42,8:00 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,71,95%,82%,88%,86%,10,32,2017-18 School Year,7,4,6.7,4,3.4,3,2016-17 School Year,4.2,3,6.3,4,6,4,4.3,3,2.7,3,3,2,4.3,3,52.8,Mar-18,4
14K016,14K016,P.S. 016 Leonard Dunkly,157 WILSON STREET,"Brooklyn, NY 11211",11211,District School,12,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,88,94%,100%,95%,100%,5,100,2017-18 School Year,6.8,4,7,4,2.6,2,2016-17 School Year,4.5,3,5.3,4,6.2,4,4.8,3,3.3,3,3.5,3,5,4,56.6,Feb-17,3
14K017,14K017,P.S. 017 Henry D. Woodworth,208 NORTH 5 STREET,"Brooklyn, NY 11211",11211,District School,20,8:00 AM,Full day,Yes,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,94,100%,100%,98%,100%,12,75,2015-16 School Year,6.8,4,6.5,4,2.9,2,2017-18 School Year,4.3,3,5.3,4,6.8,4,3.9,3,4.7,4,3.3,2,3,2,53.3,13-Nov-15,3
14K018,14K018,P.S. 018 Edward Bush,101 MAUJER STREET,"Brooklyn, NY 11206",11206,District School,18,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,93,100%,100%,99%,100%,6,35,2017-18 School Year,6.9,4,6.7,4,2.7,2,2016-17 School Year,4.5,3,6.5,4,6.6,4,4.1,3,3.2,3,4.1,3,3.7,3,55.7,Nov-16,2
14K023,14K023,P.S. 023 Carter G. Woodson,545 WILLOUGHBY AVENUE,"Brooklyn, NY 11206",11206,District School,27,8:00 AM,Full day,Contact Program,Yes,N/A,Indoor/Outdoor (onsite) playspace,,94,98%,100%,99%,100%,16,100,2017-18 School Year,7,4,6.9,4,3,2,2016-17 School Year,5.2,4,5.3,4,6.8,4,6.1,4,2.7,3,5.5,4,4.5,3,62.1,Jan-17,3
14K031,14K031,P.S. 031 Samuel F. Dupont,75 MESEROLE AVENUE,"Brooklyn, NY 11222",11222,District School,84,8:10 AM,Full day,No,No,Breakfast / Lunch,Indoor,,84,100%,93%,93%,97%,38,58,2017-18 School Year,7,4,6.9,4,3.3,3,2016-17 School Year,4.8,3,5.8,4,6.8,4,4.7,3,2,2,4.6,3,6,4,57.7,,
14K034,14K034,P.S. 034 Oliver H. Perry,131 NORMAN AVENUE,"Brooklyn, NY 11222",11222,District School,35,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,83,98%,92%,96%,95%,26,90,2017-18 School Year,7,4,6.8,4,2.7,2,2016-17 School Year,4,3,6,4,6,4,3.4,3,2.5,3,3.8,3,3.7,3,52.4,Mar-18,3
14K059,14K059,P.S. 059 William Floyd,211 THROOP AVENUE,"Brooklyn, NY 11206",11206,District School,29,8:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,96,100%,98%,93%,100%,16,94,2017-18 School Year,6.7,4,6.2,4,3.1,2,2016-17 School Year,3.7,3,4.5,3,5.2,4,4,3,3.2,3,3,2,1.7,1,44.3,,
14K084,14K084,P.S. 084 Jose De Diego,250 BERRY STREET,"Brooklyn, NY 11211",11211,District School,69,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,93,100%,97%,84%,93%,33,70,2015-16 School Year,6.6,4,6.6,4,3.2,2,2017-18 School Year,4.8,3,5.5,4,7,4,4.5,3,3.7,3,4.8,3,3.7,3,57,Oct-17,3
14K110,14K110,P.S. 110 The Monitor,124 MONITOR STREET,"Brooklyn, NY 11222",11222,District School,86,8:10 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,89,98%,99%,96%,98%,60,94,2017-18 School Year,6.9,4,7,4,2.9,2,2015-16 School Year,2.7,1,3.8,3,3.2,2,2.6,1,2,2,2.4,1,2.7,1,30.4,Mar-18,3
14K120,14K120,P.S. 120 Carlos Tapia,18 BEAVER STREET,"Brooklyn, NY 11206",11206,District School,46,8:00 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,96,100%,100%,99%,100%,26,90,2016-17 School Year,5.9,3,6.2,4,2.2,2,2015-16 School Year,4.5,3,4.5,3,6.4,4,4.4,3,3.3,3,3.6,3,5.5,4,55.2,20-Jan-16,4
14K132,14K132,P.S. 132 The Conselyea School,320 MANHATTAN AVENUE,"Brooklyn, NY 11211",11211,District School,72,8:00 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,91,97%,90%,94%,96%,48,96,2015-16 School Year,6.5,4,6.5,4,3.6,3,2017-18 School Year,5.3,4,5.5,4,7,4,5,4,4,4,4.9,3,6.5,4,65.2,7-Jan-16,4
14K147,14K147,P.S. 147 Isaac Remsen,325 BUSHWICK AVENUE,"Brooklyn, NY 11206",11206,District School,57,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,93,97%,95%,95%,96%,33,79,2017-18 School Year,6.9,4,7,4,3.6,3,2016-17 School Year,6.1,4,7,4,7,4,6.7,4,3.7,3,5.9,4,6.8,4,70.2,,
14K157,14K157,P.S./I.S. 157 The Benjamin Franklin Health & Science Academy,850 KENT AVENUE,"Brooklyn, NY 11205",11205,District School,31,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,81,100%,96%,98%,98%,11,100,2016-17 School Year,6.6,4,6.1,4,3.7,3,2017-18 School Year,5.6,4,5.3,4,6.4,4,6.1,4,4.5,4,5.4,4,5.8,4,67.1,,
14K196,14K196,P.S. 196 Ten Eyck,207 BUSHWICK AVENUE,"Brooklyn, NY 11206",11206,District School,22,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,95,100%,100%,99%,100%,7,50,2017-18 School Year,6.8,4,6.8,4,2.7,2,2017-18 School Year,4.8,3,6,4,6,4,5.2,4,3.5,3,3.6,3,5.3,4,59.4,5-Jan-16,4
14K250,14K250,P.S. 250 George H. Lindsay,108 MONTROSE AVENUE,"Brooklyn, NY 11206",11206,District School,35,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch,Outdoor (onsite) playspace,,88,100%,100%,95%,99%,21,84,2017-18 School Year,6,4,6,4,2.4,2,2016-17 School Year,4.4,3,5.5,4,5.8,4,4.7,3,2.7,3,3.9,3,5,4,56,Nov-16,3
14K257,14K257,P.S. 257 John F. Hylan,60 COOK STREET,"Brooklyn, NY 11206",11206,District School,51,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,100,92%,95%,96%,98%,33,100,2017-18 School Year,6.9,4,6.8,4,3,2,2016-17 School Year,4.8,3,5.3,4,5,4,5.5,4,3.7,3,5,4,3.7,3,58,,
14K297,14K297,P.S. 297 Abraham Stockton,700 PARK AVENUE,"Brooklyn, NY 11206",11206,District School,18,8:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,92,100%,100%,97%,100%,9,100,2017-18 School Year,6.5,4,6.4,4,2.3,2,2017-18 School Year,4.4,3,5.8,4,5.8,4,4.7,3,3.5,3,3.8,3,2.7,1,51.7,Oct-17,3
14K319,14K319,P.S. 319,360 KEAP STREET,"Brooklyn, NY 11211",11211,District School,43,8:20 AM,Full day,Yes,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),97,100%,99%,99%,100%,34,100,2017-18 School Year,7,4,6.8,4,3.7,3,2016-17 School Year,5.1,4,6.3,4,6.4,4,5.3,4,3.8,4,4.8,3,3.7,3,61.4,,
14K380,14K380,P.S. 380 John Wayne Elementary,370 MARCY AVENUE,"Brooklyn, NY 11206",11206,District School,45,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,93,99%,96%,95%,95%,29,100,2017-18 School Year,6.8,4,6.7,4,2.8,2,2015-16 School Year,6.1,4,6.8,4,6.8,4,6.1,4,5.8,4,5.4,4,7,4,72,,
14K414,14K414,Brooklyn Arbor Elementary School,325 South 3 Street,"Brooklyn, NY 11211",11211,District School,36,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,87,100%,99%,98%,99%,20,91,2017-18 School Year,7,4,6.9,4,3.5,3,2016-17 School Year,4.9,3,5.5,4,6.4,4,5.3,4,3,3,4.3,3,5.8,4,60.2,,
15K001,15K001,P.S. 001 The Bergen,309 47 Street,"Brooklyn, NY 11220",11220,District School,129,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),79,99%,99%,94%,99%,53,74,2017-18 School Year,6.9,4,6.8,4,2.3,2,2016-17 School Year,3.8,3,5.5,4,4.2,3,4,3,2.3,3,3.5,3,3.8,3,49.1,Jan-17,3
15K015,15K015,P.S. 015 Patrick F. Daly,71 SULLIVAN STREET,"Brooklyn, NY 11231",11231,District School,80,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),89,100%,98%,89%,96%,36,55,2017-18 School Year,6.9,4,6.9,4,3.2,2,2016-17 School Year,3.8,3,5.3,4,6.4,4,3.6,3,2.5,3,2.6,1,3.8,3,49,18-Nov-15,4
15K024,15K024,P.S. 024,427 38 Street,"Brooklyn, NY 11232",11232,District School,39,8:10 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),77,90%,88%,89%,92%,21,91,2015-16 School Year,6.2,4,6.7,4,3.7,3,2017-18 School Year,3.8,3,5.3,4,4.6,3,3.9,3,2.3,3,3.8,3,3,2,47.7,Jan-17,2
15K029,15K029,P.S. 029 John M. Harrigan,425 HENRY STREET,"Brooklyn, NY 11201",11201,District School,36,8:30 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,90,100%,100%,99%,100%,8,67,2015-16 School Year,6.7,4,6.2,4,1.6,1,2017-18 School Year,4,3,5,4,5.8,4,4.3,3,2.8,3,3.1,2,3.3,2,49.3,,
15K032,15K032,P.S. 032 Samuel Mills Sprole,317 HOYT STREET,"Brooklyn, NY 11231",11231,District School,32,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,69,100%,100%,83%,95%,16,76,2016-17 School Year,6.9,4,6.5,4,4.9,3,2017-18 School Year,3.9,3,4.8,3,5.6,4,4.4,3,2.3,3,3.3,2,3.5,3,48.8,Jan-18,3
15K038,15K038,P.S. 038 The Pacific,450 PACIFIC STREET,"Brooklyn, NY 11217",11217,District School,95,8:00 AM,Full day,Contact Program,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),87,98%,84%,91%,85%,28,37,2016-17 School Year,6.8,4,6.7,4,3,2,2015-16 School Year,3.7,3,5,4,4.8,3,4.1,3,2.3,3,3.4,3,2.7,1,46,26-Jan-16,4
15K058,15K058,P.S. 058 The Carroll,330 SMITH STREET,"Brooklyn, NY 11231",11231,District School,54,8:50 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,93,,,,,4,36,2017-18 School Year,6.9,4,6.4,4,3.1,2,2016-17 School Year,3.4,3,4.5,3,5,4,4.2,3,1.5,2,2.5,1,3.3,2,42.4,,
15K118,15K118,The Maurice Sendak Community School,211 8 STREET,"Brooklyn, NY 11215",11215,District School,48,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,93,97%,96%,93%,97%,27,87,2015-16 School Year,6.7,4,6.7,4,3.4,3,2016-17 School Year,3.7,3,5.3,4,4.6,3,3.7,3,2.7,3,3.3,2,3.5,3,47.8,,
15K124,15K124,P.S. 124 Silas B. Dutcher,515 4 Avenue,"Brooklyn, NY 11215",11215,District School,47,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,66,100%,96%,96%,96%,15,42,2016-17 School Year,6.3,4,5.6,3,2.7,2,2015-16 School Year,3.5,3,4.5,3,4.8,3,3.4,3,2.3,3,3.4,3,2.7,1,43.6,Feb-17,1
15K130,15K130,P.S. 130 The Parkside,70 OCEAN PARKWAY,"Brooklyn, NY 11218",11218,District School,72,8:20 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Outdoor (onsite) playspace,,91,99%,98%,96%,100%,30,67,2017-18 School Year,6.9,4,6.8,4,2.2,2,2016-17 School Year,4.8,3,6,4,6.2,4,4.8,3,3.7,3,3.9,3,6,4,59.4,,
15K131,15K131,P.S. 131 Brooklyn,4305 Fort Hamilton Parkway,"Brooklyn, NY 11219",11219,District School,35,8:10 AM,Full day,No,No,Breakfast / Lunch,Please contact site for more information,,95,97%,97%,91%,96%,9,100,2016-17 School Year,6.5,4,6.1,4,2.8,2,2015-16 School Year,3.7,3,4.3,3,4.8,3,3.8,3,1.3,1,4,3,4.8,3,45.7,,
15K146,15K146,"The Brooklyn New School, P.S. 146",610 HENRY STREET,"Brooklyn, NY 11231",11231,District School,54,8:10 AM,Full day,No,Yes,Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,96,88%,95%,90%,94%,21,58,2017-18 School Year,6.7,4,5.9,3,3.3,3,2017-18 School Year,3.4,3,4.3,3,5.4,4,2.8,1,2.7,3,2.5,1,4,3,43.1,,
15K172,15K172,P.S. 172 Beacon School of Excellence,825 4 Avenue,"Brooklyn, NY 11232",11232,District School,40,8:40 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,96,99%,99%,92%,99%,20,100,2016-17 School Year,7,4,6.7,4,3.4,3,2017-18 School Year,3.7,3,5.5,4,6,4,3.5,3,1.7,2,3.4,3,2.7,1,46.5,,
15K230,15K230,P.S. 230 Doris L. Cohen,1 ALBEMARLE ROAD,"Brooklyn, NY 11218",11218,District School,72,8:20 AM,Full day,Contact Program,Yes,N/A,Indoor/Outdoor (offsite) playspace,,93,94%,89%,91%,95%,33,100,2015-16 School Year,6.9,4,6.9,4,4.2,3,2017-18 School Year,3.9,3,4.5,3,4.6,3,4,3,2.7,3,4,3,4,3,48.7,,
15K261,15K261,P.S. 261 Philip Livingston,314 PACIFIC STREET,"Brooklyn, NY 11201",11201,District School,37,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,87,96%,100%,91%,97%,12,75,2016-17 School Year,6.8,4,6.7,4,3.4,3,2017-18 School Year,3.8,3,5.3,4,5.4,4,4.2,3,2.2,2,3,2,3.3,2,47.2,,
15K295,15K295,P.S. 295,330 18 Street,"Brooklyn, NY 11215",11215,District School,35,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Outdoor (offsite) playspace,,74,100%,100%,95%,98%,13,54,2017-18 School Year,6.9,4,6.6,4,2.2,2,2016-17 School Year,3.4,3,5.3,4,4.4,3,3.4,3,2.3,3,2.6,1,3.8,3,45.2,,
15K516,15K516,Sunset Park Avenues Elementary School,4222 4 Avenue,"Brooklyn, NY 11232",11232,District School,59,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,Dual Language (Spanish),89,99%,99%,97%,98%,33,87,2015-16 School Year,6.3,4,6.7,4,3.6,3,2017-18 School Year,4,3,5.5,4,5.8,4,4,3,2,2,3.8,3,3.5,3,50.6,,
15K676,15K676,Red Hook Neighborhood School,27 HUNTINGTON STREET,"Brooklyn, NY 11231",11231,District School,15,8:20 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,79,82%,100%,87%,96%,8,73,2016-17 School Year,5.3,3,5.5,3,2.3,2,2015-16 School Year,4,3,5.3,4,5.6,4,3,2,3.3,3,3.5,3,5.7,4,53.4,Mar-17,3
15K863,15K863,Pre-K Center At Bishop Ford School Site,500 19 Street,"Brooklyn, NY 11215",11215,Pre-K Center,422,N/A,N/A,Yes,Yes,N/A,N/A,,,98%,91%,91%,94%,202,50,2016-17 School Year,6.8,4,6.5,4,2.6,2,2015-16 School Year,4.4,3,4.8,3,5.4,4,4.6,3,3.3,3,4.1,3,4.5,3,53.1,,
16K005,16K005,P.S. 005 Dr. Ronald Mcnair,820 HANCOCK STREET,"Brooklyn, NY 11233",11233,District School,23,8:00 AM,Full day,Contact Program,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,67,96%,96%,92%,94%,18,100,2017-18 School Year,6.8,4,6.7,4,3.8,3,2017-18 School Year,3.8,3,5.5,4,5.4,4,3.7,3,2.5,3,3.3,2,3.7,3,49.9,19-Nov-15,3
16K021,16K021,P.S. 021 Crispus Attucks,180 CHAUNCEY STREET,"Brooklyn, NY 11233",11233,District School,50,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,91,100%,100%,97%,100%,35,100,2016-17 School Year,7,4,6.1,4,3.6,3,2017-18 School Year,3.6,3,4.5,3,5.8,4,3.3,2,2.5,3,3.3,2,3,2,45,Nov-17,2
16K025,16K025,P.S. 025 Eubie Blake School,787 LAFAYETTE AVENUE,"Brooklyn, NY 11221",11221,District School,8,N/A,N/A,Contact Program,Contact Program,N/A,N/A,,98,100%,100%,100%,100%,5,100,2017-18 School Year,5.6,3,5.8,3,2.7,2,2016-17 School Year,3.6,3,5.8,4,5.8,4,3.6,3,2,2,2.9,1,1.7,1,43.4,12-Nov-15,3
16K026,16K026,P.S. 026 Jesse Owens,1014 LAFAYETTE AVENUE,"Brooklyn, NY 11221",11221,District School,18,8:00 AM,Full day,Yes,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,96,100%,100%,97%,100%,6,60,2017-18 School Year,6.9,4,6.8,4,2.4,2,2015-16 School Year,4.2,3,4.5,3,4.4,3,5.7,4,2.5,3,3.8,3,3.8,3,50.9,11-Feb-16,3
16K028,16K028,P.S. 028 The Warren Prep Academy,1001 HERKIMER STREET,"Brooklyn, NY 11233",11233,District School,5,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,80,,,,,4,100,2016-17 School Year,6.1,4,6,4,3.1,2,2015-16 School Year,3.6,3,5.5,4,5,4,3.4,3,2.5,3,3.3,2,2.8,1,46.1,Mar-17,3
16K040,16K040,P.S. 040 George W. Carver,265 RALPH AVENUE,"Brooklyn, NY 11233",11233,District School,35,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,98,100%,100%,98%,100%,9,50,2017-18 School Year,6.9,4,6.4,4,2.4,2,2016-17 School Year,4.3,3,6,4,5.2,4,4.7,3,3.2,3,3.6,3,3.7,3,53.7,Mar-18,3
16K081,16K081,P.S. 081 Thaddeus Stevens,990 DEKALB AVENUE,"Brooklyn, NY 11221",11221,District School,28,8:00 AM,Full day,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,92,100%,98%,94%,97%,15,100,2017-18 School Year,6.5,4,6.5,4,2.5,2,2016-17 School Year,3.9,3,6.3,4,5.2,4,3.9,3,2.3,3,3.8,3,2.7,1,49.1,Dec-17,2
